Feature,Beta,P_Value
cg24252805_BC21,20.433259080852828,0.30212121062682984
cg09586191_TC21,11.918517609352861,0.3022578626789689
cg03161767_TC21,-13.296377828087657,0.30397788398861514
cg00008467_BC21,9.548986536004788,0.30467069799993163
cg16383573_TC21,7.201623934938308,0.3056130484765279
cg27060622_TC21,42.000306444665426,0.30700665657030957
cg05362521_BC21,-3.913431102366721,0.307942952851711
cg13452079_BC21,-4.73318926585069,0.3097071502484434
cg22699977_BC21,-4.462558224330159,0.3156574744135944
cg07589034_BC21,3.7018760632881005,0.3156757501633398
cg09556527_TC21,17.121248110153036,0.31646752889656793
cg20411340_BC21,13.970071590160073,0.3177779906420233
cg03259576_BC21,8.518177896366115,0.3187153356662996
cg08387293_TC21,3.5355628871900002,0.3197805203734151
cg20871445_TC21,-17.492683758010976,0.3200508638919817
cg14166948_TC11,-33.99696217025229,0.3202771664788935
cg25177113_TC11,-18.581132870324513,0.322826016241881
cg15993652_TC11,-7.034183081186169,0.32391988586962117
cg23430421_TC21,-11.929227857408494,0.325256215728319
cg25215298_TC11,-19.116227541037194,0.3256171369984464
cg18166741_TC21,-3.102475701960114,0.32594944401494075
cg12806826_TC21,9.116273816542504,0.3268088166812897
cg19413397_TC21,-12.647462131884676,0.32713755937902134
cg14661234_TC11,3.484301729596501,0.32882675709059317
cg14252395_TC21,5.645493131725698,0.3295139609600407
cg08933284_BC21,4.25588064057602,0.3299318382338836
cg04788999_TC21,-8.41407856189907,0.3299813090819653
cg00086266_TC11,36.9025307028637,0.3311304867286813
cg10399850_TC21,3.35268920964966,0.33176273684791935
cg15840462_BC11,2.6983458863856167,0.33332915995239554
cg18865112_BC11,-5.16904021611358,0.3338981721668949
cg07390924_BC21,-26.135837447615344,0.3339182711618308
cg05706898_TC11,2.53155235452959,0.334530201887255
cg06324192_TC21,-4.290862735593805,0.3351469692362351
cg00016987_BC21,-9.187899047261347,0.33854700543053173
cg25646531_BC21,17.823730085164538,0.3413405030027067
cg12454161_TC21,7.879033306064577,0.34274417335275453
cg25201327_TC11,-42.530185560169144,0.3437280250059077
cg22798412_TC11,9.550279708135337,0.34459427523253827
cg09812885_BC21,20.48206622291339,0.3447464136586298
cg22020633_TC21,5.935259285678047,0.34537725762299587
cg00017248_BC21,11.263175760518441,0.34553686021082186
cg20741620_BC21,3.894046862637867,0.3460494934125493
cg02452688_BC21,2.510648046377344,0.3476381078764368
cg14161399_TC11,5.489248379299425,0.34782214825979973
cg25605174_TC21,3.671061222494701,0.34797483463410384
cg10143960_TC21,11.42167941073381,0.3481482625465905
cg10955566_TC11,2.7368918072644837,0.3483469658335724
cg13904806_TC11,4.35632264878576,0.34840714576091736
cg26007962_BC21,-17.673907994981786,0.3515038731554465
cg09134969_TC21,3.164030967443271,0.3515272534697802
cg00022692_TC21,3.3717766359841637,0.3524675131801652
cg17436295_BC11,-3.4631035111774935,0.3538714799232928
cg04584842_TC21,8.083947349805246,0.3560149212126239
cg10375192_TC21,-13.730048354290394,0.3569484502676453
cg26362806_BC21,7.417013185207895,0.3571796783434912
cg06838427_TC21,-27.546065312890203,0.35733540285748755
cg01727431_BC21,-7.2928331731542775,0.35974465723171434
cg24076968_BC11,-14.651731478710783,0.35976039246098024
cg19307389_BC21,2.344227859855358,0.3602805734811918
cg00008076_TC11,-21.026441826308506,0.3604393125530696
cg20544186_BC21,4.803042273285606,0.36050997441000476
cg00022808_BC21,-19.021353627359595,0.3609326222628234
cg21779088_BC21,2.5548073668863323,0.36327144198817884
cg05505459_BC21,12.764347050743641,0.36406396946090636
cg13449535_TC11,-7.918716979891604,0.36542193087145713
cg15988843_TC11,18.377446125667642,0.3676208923862355
cg25742326_TC21,1.8384499694168437,0.36909688333120394
cg04865998_TC11,-2.591569509869704,0.3724670553854319
cg14288281_TC11,9.22647471028554,0.3731493331943343
cg22114309_TC11,-8.027526612659146,0.37343744834624903
cg11132698_BC11,-11.879233631808424,0.3737502776792191
cg00019873_BC21,3.04102365240568,0.37405382729031267
cg02953397_TC11,-23.392967074478417,0.3752853787257001
cg26330479_TC21,2.08420543469702,0.3754468130730646
cg19999567_BC11,3.3635533032820857,0.376323084323946
cg05818515_BC21,-13.324019773727137,0.3772764948393085
cg08474826_BC21,-21.789980811014104,0.37830741039495785
cg14010231_BC21,5.517839614089674,0.3786527362139557
cg14824543_BC21,-4.82690490847774,0.3796011461575959
cg21197375_BC11,25.681360404259287,0.38121538520592757
cg16349774_BC21,3.739459689610045,0.38166433107291753
cg19860160_TC21,2.70996766001438,0.3827189494276294
cg04926200_TC21,4.4114527090901685,0.3828300795761952
cg24488772_BC11,10.275865398360274,0.38325542600352236
cg14663984_BC21,-9.623984879790182,0.38463472794644915
cg06618740_BC21,-9.850520556205563,0.384836104523
cg13938959_TC21,-3.343085426180961,0.38531829855943556
cg07304255_BC21,-19.32852054738865,0.3862042457761474
cg00648573_BC21,9.93269408874965,0.38711879525489423
cg06375409_TC21,6.8528194696571045,0.3878205447333942
cg02968844_BC21,21.490685502908935,0.38922141940829114
cg26931466_TC21,-16.380009329898236,0.39161945461067527
cg15414773_TC21,-12.666719391121582,0.3928779760024236
cg19323338_TC21,24.76546265172548,0.3932505126787146
cg23731501_TC21,2.979668439143949,0.393970469157499
cg13244315_BC11,11.450752581877845,0.39453858313288903
cg19159092_BC21,15.2215748035281,0.39707422106174317
cg03735847_BC11,-10.520822465371474,0.3999392319331617
cg11143486_TC11,3.193205523071159,0.4000212436656827
cg00012095_TC11,20.36062027693206,0.4008794772415356
cg23931819_BC11,-21.639431035738347,0.40178606081763624
cg24523322_TC11,3.995137455780642,0.40201522754083996
cg17510786_TC21,-8.19054803284049,0.40449309195181904
cg24701867_TC11,38.58217205918903,0.40481927874462953
cg21801539_TC11,-9.342218238420385,0.4049159722354335
cg03185752_BC21,29.489948835967677,0.405463881328053
cg18319381_BC21,-5.432001550177819,0.40660707232501436
cg00381604_BC11,-13.258639576629573,0.4076164827875518
cg18432292_BC21,2.522724713717861,0.40792536984138483
cg02742603_TC21,10.334134623557892,0.4081264391073396
cg00019715_TC21,-4.812423402795424,0.4086294910883226
cg06981504_BC21,7.571057667091048,0.4087921379878561
cg10824915_BC21,3.414540406044374,0.4098015605943931
cg04391811_TC11,-75.41115219971256,0.4099990084800049
cg11782208_TC21,-2.1324697247822946,0.41133557658356523
cg00024330_BC21,-5.998084527973959,0.41153178116514166
cg17596279_BC21,8.452549051216495,0.4115948399086896
cg08641866_BC11,74.20484135453854,0.4120189230485609
cg00025095_BC21,2.3650427225615847,0.4124919182221254
cg00016045_BC21,-11.9224214976786,0.4134487107175515
cg05151709_TC21,2.4061003193828934,0.4137892456774148
cg13565718_BC21,2.9131242218576947,0.4142638379901419
cg14728174_BC21,4.549647365924682,0.415530939142411
cg15030799_TC11,8.83964719622359,0.41585229929582557
cg23205003_BC11,-24.076827877702662,0.4170974408399535
cg16352085_BC11,-10.71760821089311,0.4190491209223772
cg24475622_BC11,-12.624668328735961,0.4192300140624363
cg18565510_TC21,-10.706789144005565,0.4208755599310372
cg00018458_BC21,3.1397313254675967,0.42283981207655297
cg18538985_TC21,7.1448406426161135,0.4236230199299206
cg09988062_BC11,-12.659474839152436,0.4250909556121021
cg25905771_BC21,-30.12117359670433,0.42515464081083054
cg05336956_BC21,35.23910780238346,0.4263869091700573
cg21832150_TC21,-15.205755139679633,0.42791273229470494
cg18976046_TC11,-5.500704319403809,0.4280393754466514
cg10711230_TC21,3.268328829435879,0.42878300144778014
cg11471767_BC21,-2.7812428279020565,0.43101595934709225
cg00447632_TC11,-10.301174785424452,0.43437091590795507
cg17848797_TC21,6.4921090005443265,0.4350108960506386
cg19236794_BC11,3.675779317219593,0.43781377990920634
cg22481263_TC11,4.985875985196473,0.44030449554420625
cg08198173_BC21,-2.6098943780147765,0.4403120362215953
cg02056921_TC21,-31.26167783848981,0.44419169809432846
cg17907238_TC11,7.764173376984495,0.44578229547999737
cg22421766_BC21,64.17732619603669,0.44692783379962053
cg01197763_TC21,1.713118595825659,0.4477640034489486
cg09364122_TC11,5.528892564100924,0.44786421821287137
cg01150641_TC21,16.296582663256743,0.4486333624720802
cg01075305_BC11,25.380986866984436,0.44942779304370284
cg17177602_BC21,8.704270889330864,0.4499315701081168
cg15526941_TC21,2.9920147902387026,0.4518066852072383
cg15322667_BC21,-8.546761920124135,0.4539178029218751
cg22367159_BC11,5.903372789273989,0.45547251166029146
cg10784146_BC21,5.152104650479903,0.45796644209574766
cg11211792_BC21,5.8802637555679915,0.45913602902665784
cg00903892_TC11,-10.109573316921747,0.45986953767925765
cg26680499_BC21,4.05593940203535,0.4603166972491797
cg00002271_BC21,2.9138129677055606,0.46157127007780474
cg13371836_BC11,-12.959929820703346,0.46231813397606436
cg02495606_BC21,-11.275550202052626,0.46299554614962946
cg11308274_BC11,14.654987674320525,0.46397657493312494
cg01794932_TC21,32.86978468639016,0.4646799855913617
cg27185793_BC21,23.388231798402074,0.4674880927766707
cg03705284_BC11,-19.98010416304904,0.46820441167031224
cg15571556_BC21,4.716567267714854,0.468997555278331
cg16352072_TC21,2.1715204275049746,0.47170569793851913
cg15153791_TC11,-8.083082111432523,0.4724716016032533
cg02397514_TC11,-25.521255376211023,0.4729559407788264
cg06531475_TC21,6.939268079839936,0.4736983039261127
cg26003967_BC21,20.312818249159434,0.47537231319593976
cg04121631_TC21,-13.484861829481465,0.47635114332127004
cg21472517_BC11,-7.364642173307017,0.4777876322445045
cg17021880_TC21,-1.818236298541153,0.4794236612253744
cg08844387_BC11,5.3139375038713785,0.4794802086410469
cg17645946_BC21,2.7769426594828475,0.47954837490306534
cg26114254_TC21,10.550310988000637,0.4795981178469283
cg08132177_TC11,17.164766569945577,0.47971361773815
cg10664344_BC21,-12.637197420401833,0.48035379516680354
cg18380070_TC21,6.61301308006217,0.4824670127229219
cg24047311_BC11,-7.764025202446684,0.4853699098440323
cg16255279_TC21,16.029975841394414,0.48750264609247906
cg02482614_BC11,-8.543869448083917,0.4875126632962846
cg00014914_BC21,2.3086650139928313,0.487859426703076
cg12184864_BC21,-7.88930444872635,0.48792992638718835
cg22433276_BC11,8.52599517279864,0.4895696519349618
cg27584316_BC21,3.707346469961822,0.4901457367629528
cg25759916_BC21,5.704728434772815,0.4901567724662085
cg16626107_BC21,5.48394357419873,0.4905992684300403
cg00299257_BC21,16.046981437084767,0.4925615275200925
cg17928920_TC21,-8.79875816873084,0.49376419630889556
cg00017959_BC21,-13.406337755217029,0.49891291271983673
cg01711077_TC21,1.720852886660681,0.5023022331899589
cg06759632_BC21,2.845351697900338,0.5030829522765055
cg01341040_TC11,-8.767206434909884,0.5032447990424
cg20996124_TC11,-1.9963449615028088,0.5040410921219283
cg15742605_BC11,4.553212685329952,0.5050925702379269
cg15489799_TC21,15.791888759197528,0.5059188424194735
cg03058163_BC21,9.9325006086978,0.5071270773492675
cg16717690_BC11,-9.248565176015601,0.508816701054715
cg17709975_BC21,6.6149149721801725,0.5105024440645045
cg11726631_TC11,-11.536236291813943,0.5122051355917097
cg05329510_BC21,-1.5027989021899795,0.5122799181844884
cg22226438_BC11,-1.9475111877265543,0.5145131660764163
cg07008945_BC11,17.901925258221386,0.5147117893650363
cg26333156_BC21,-9.878313304709513,0.5148331987338073
cg14183444_BC21,23.383784652453183,0.5170783169917696
cg03956833_TC21,26.25856684054118,0.517093835017429
cg00022231_BC21,14.829986454290548,0.5185778374699321
cg22381068_TC21,7.942107297896483,0.5202909698022896
cg12147785_TC21,-15.358702609813758,0.5215183304988724
cg00007770_BC21,2.0484311278450305,0.5219630341097508
cg12810734_BC21,3.8709187237481704,0.5255769262169614
cg18272703_TC11,12.44327880400029,0.5262552878994526
cg22346297_BC21,16.035728406208857,0.5290932690940058
cg21475076_TC11,-6.667378873485274,0.5301223219119386
cg05035248_BC11,25.727740467073115,0.530140102002444
cg15365642_TC21,12.94001647532139,0.5330755658320189
cg08709360_BC11,1.4542266960694672,0.5338600431415244
cg06984883_BC11,-8.796532430031155,0.5373259232407792
cg16535257_BC21,1.793235381360309,0.5381126835854343
cg08067365_TC21,-20.549622948384606,0.5381772494784056
cg21583518_BC21,2.3317621002249433,0.5389040443411897
cg25203980_TC21,10.995421708732305,0.5432859191379162
cg14830045_BC11,-8.406017654176322,0.5434691634860707
cg22665280_BC21,-2.2220171058082308,0.5443027046995932
cg17414873_BC11,1.9856117808579812,0.5486508764916461
cg14394203_TC11,-16.634795592002213,0.5496230783953462
cg16578267_BC11,8.798029932434675,0.5501400153415317
cg01930745_BC21,-14.900000720754626,0.5502117674743032
cg07983659_BC21,13.143522588416511,0.5518348437325659
cg08853797_BC21,4.684816150877389,0.5520518154805768
cg07269843_BC21,1.799757665178182,0.5527125676748543
cg16712243_BC21,1.32713183689657,0.5546148591699691
cg23880637_BC21,-17.861452902756596,0.5575632896250988
cg16095440_BC11,-29.424769191315583,0.5584901504001853
cg19813362_BC11,7.932427084019659,0.5594631148611451
cg22047469_BC11,12.56679158318292,0.5613590596720186
cg14997037_TC21,3.024531759253261,0.5629982430307277
cg05819296_BC21,1.8695811917598826,0.5631662274704352
cg01757980_BC21,6.114283531406198,0.563809601046659
cg15994839_BC21,3.5167002744234717,0.5645044885973478
cg03003335_BC11,-2.9574662925165383,0.5734650668647306
cg24685837_TC21,8.058738956759349,0.576126312231479
cg23812948_BC21,1.5999340960919775,0.5761488984243153
cg04026747_BC21,4.319009167693361,0.5768284377762201
cg06198843_TC21,-25.334849004309223,0.5773529450556993
cg12712429_TC11,-1.3652380423128827,0.57844862286976
cg04407431_TC21,20.368701432779243,0.5789811252722464
cg04065236_BC21,-5.731851827042003,0.5807221042933848
cg00022411_BC21,-17.61453292995993,0.58161240679591
cg08900511_BC21,-1.4701133938396913,0.582424500550875
cg18224588_BC11,-12.638266894715802,0.5845306976807483
cg13806162_TC21,-2.3098399641537632,0.5850565445887166
cg12924059_BC21,-10.549262864653135,0.5850779987316416
cg08884932_TC21,-1.987971945612249,0.5853178498297285
cg19724344_BC21,6.87183030786262,0.5854126766387817
cg06679168_TC21,2.0096372906140756,0.5936783512134244
cg15896339_TC11,-5.854549863690604,0.5983312461905961
cg22874652_BC21,1.655603126140793,0.5985932902037288
cg08128007_BC21,1.7629965830217669,0.599176666461259
cg16380285_BC21,-14.310273242230613,0.6007029420564638
cg21830050_BC21,2.183903769104033,0.6008287590165862
cg01961752_TC21,-1.9295289058707195,0.6020959634579431
cg24378253_BC11,14.132809569570325,0.6032843545224426
cg21362926_TC21,9.16650060110194,0.6039191163043984
cg08186992_BC21,1.532019473097973,0.6065447861235322
cg04919596_TC21,5.407546730123971,0.607359658614705
cg07181843_BC21,-10.435038929672286,0.6095701212966151
cg00007845_BC21,2.18069494737195,0.6120333519191121
cg25536368_BC11,-17.70457977181619,0.6136651347475989
cg24709745_BC21,6.569361610046905,0.6155078223138716
cg00328058_BC21,1.8916237162306826,0.6158776720900676
cg08701814_TC21,-2.138607560973831,0.6162078785688686
cg08258224_TC21,3.141368068737819,0.6179273724916408
cg27430493_BC21,-6.306194655817328,0.6187575582698577
cg14488957_BC21,-16.75055172126206,0.6203598327849273
cg20236831_BC11,-4.020047876881196,0.6288063716547604
cg09299774_BC21,1.9403808756268792,0.6314054421358001
cg20062691_TC21,-1.1562019211548935,0.6317040645419366
cg06778273_BC11,-3.5512328786032965,0.6352864534877318
cg02288964_TC21,1.4852265883597218,0.637285286762559
cg23166857_BC11,1.808503183820645,0.63957941589963
cg03180780_TC11,11.7278872284738,0.645866895106485
cg07719599_BC21,6.582468353610681,0.648047005452977
cg04029236_BC21,-11.456597289225025,0.6494520714403295
cg06085743_TC11,-4.3047344993434296,0.6500182411745523
cg13375638_TC21,9.571991742455413,0.6500805196301302
cg00004581_TC21,-1.9810184787802412,0.650087625268783
cg18163062_BC21,-5.197655847346066,0.651863117873301
cg02334770_TC11,-2.3613241796433466,0.6532817789091292
cg18147233_TC21,3.700177591911031,0.6540255644745355
cg02096324_BC21,-4.66053762708295,0.664664899231297
cg00014375_BC21,7.378763885408748,0.6650834560232635
cg14008593_BC21,-1.2517362897671336,0.6670546652832792
cg10782633_TC11,10.709430227419016,0.6682725070238934
cg08262378_BC21,-1.8827040738126133,0.6694015741147752
cg18272461_TC11,8.339895139140319,0.6730660449888515
cg04343794_TC11,-3.5993054419344235,0.6735357913509574
cg05719911_TC11,2.658696048981732,0.6770518501242176
cg27169685_TC21,4.602679173489292,0.6772778921805858
cg00011202_TC21,1.186292619101609,0.6806048900041471
cg23440882_BC11,-3.584613032230961,0.6807607654941714
cg10207527_BC11,-4.240971169359906,0.6809197303097057
cg21203719_TC21,-1.7329358935809434,0.6816543971817688
cg03394722_BC21,0.8461002262274644,0.6817063385735701
cg20685419_BC21,1.750550891669933,0.6852739874528809
cg27642349_TC11,6.575375070683275,0.6859676854376002
cg00020745_TC21,-16.50114299101627,0.6908629650994147
cg03648020_BC21,6.156142494449665,0.7035663711348077
cg17368944_TC11,-3.064959324672283,0.7041517288487329
cg20945607_TC11,-7.014200562562376,0.7047634549391883
cg22225577_TC21,0.8335189640406067,0.7055258864389091
cg27561293_TC11,-26.43714823066684,0.7078815149904876
cg07549208_TC21,-10.387194685933537,0.7116169667070993
cg20022511_TC21,5.184401370189439,0.7161672936559489
cg23891858_TC21,-3.305654030085998,0.7168186384572817
cg02838683_TC21,-4.7800059649135695,0.7200170229201066
cg24165743_TC21,8.958168917663691,0.7249221547435004
cg00017520_TC21,-3.072473320574766,0.7311939831862222
cg18387017_BC11,6.802193832016015,0.7313925270166391
cg02581421_TC11,14.869721944951605,0.7340383946840794
cg21139076_TC11,4.480069447571896,0.7354326180904199
cg10782557_BC21,-1.7060901840004026,0.7379629680787052
cg24045482_BC11,3.413615446937752,0.739019564481211
cg16432326_BC21,-0.9344315721397688,0.7421030052623305
cg27477059_BC21,-0.9446920495195398,0.7435054441508812
cg13587552_BC21,-1.7845926987795604,0.7450801138937122
cg10113217_TC21,-0.8845875752020779,0.7458590157721379
cg00086243_BC21,-4.67686103688237,0.7462187302836288
cg08843537_BC11,-0.7997082829830359,0.7479481063634618
cg23999112_TC21,-1.6313012252881864,0.751144181372178
cg03811829_BC21,3.5498097289271153,0.7528010215488653
cg10518155_TC21,-12.090194814552216,0.7529294960471723
cg22673826_BC21,5.5274457522220315,0.7575908534685264
cg23803172_BC11,-4.0952551799083325,0.7662100877535609
cg08459564_BC21,-13.976269398457651,0.7679145270280775
cg07119157_TC21,-1.0784967487378587,0.7704113698962247
cg23310884_BC21,-2.1836591977936157,0.7712003564752092
cg07394827_BC21,-3.0391570129013856,0.7736196111391473
cg08223393_BC21,-12.062623990253776,0.773899063025368
cg27053169_BC11,-1.9518512737590954,0.7739256891814638
cg10583942_TC21,1.0319877089165976,0.7742705769551519
cg26866277_BC21,0.9719175176195713,0.775481049234515
cg12483930_BC21,-1.1976140435867988,0.7762187028368976
cg00005474_TC21,-5.535164512248121,0.7765471934138617
cg27009105_BC11,-12.642342613033186,0.7801334981583763
cg17970390_BC21,-1.4510309510282102,0.7814046474436803
cg14890378_TC21,-0.7838928074623769,0.782816796881393
cg05724097_TC21,0.7918461367555059,0.7834329140821248
cg08090128_BC21,1.4941561064848365,0.7871357474144022
cg01922485_TC11,2.271958218868931,0.7882466781281521
cg22512779_BC21,0.9691296039491849,0.7919298472071385
cg10483828_BC21,3.382619029757531,0.792332551708404
cg14709479_BC11,0.8483027936211576,0.7955436264034417
cg24852892_BC21,1.3100320572360062,0.7956680668561198
cg15500259_BC21,1.0729496847028388,0.7962378735839384
cg18792131_TC11,-2.2072235453109195,0.7964329698222162
cg00145911_BC11,-1.058368859107342,0.7974799275329225
cg16619049_BC11,-0.601990283672739,0.7991195313352675
cg19827148_TC11,10.991839837749705,0.804031632580545
cg00008643_BC21,3.8179834269895387,0.8087493038712472
cg00020741_BC21,-2.361937418584487,0.8107644281831915
cg00007909_BC21,-0.6878946998180004,0.812840704651014
cg00024153_TC11,9.295440124016503,0.81703079863369
cg03725447_TC11,1.8327633443414884,0.8190373752660679
cg23625715_TC11,4.040205289303928,0.8194108906932587
cg22044028_BC11,3.5061976423912022,0.8197395927952091
cg06091566_BC11,3.9038449962689783,0.8221370661920024
cg20747739_TC21,0.5777903196694546,0.8227763152703876
cg26314055_TC11,2.3644036412971223,0.8238136695703385
cg16625220_BC11,4.887859153550895,0.825884125936486
cg00006223_TC21,-0.7769599586697159,0.8277926625408613
cg09146328_BC21,0.5334129135373453,0.8278123441014833
cg21503301_TC11,7.329031166956751,0.8328527885698357
cg10201533_BC11,-0.7233057717114698,0.8335147434582787
cg27440283_TC21,-6.943917926873444,0.8340220081719909
cg20501011_BC21,0.6328136537239056,0.8347802389352172
cg18153662_BC21,-3.7378035679008375,0.8370090017598552
cg20869814_TC21,0.6088790594656167,0.8371972055614622
cg00009424_BC21,-1.1786852717268563,0.8391212445671603
cg26163375_TC11,6.39645622170513,0.840934498420858
cg17006413_BC11,-3.702919473023799,0.8414832339211032
cg06538872_BC21,0.6754574660923025,0.8417364003531373
cg16993975_TC11,-0.9618860931331201,0.8443068364700825
cg08881995_TC11,-3.521586023134568,0.8448605795014944
cg06964912_TC21,-8.510910590995783,0.8453867145636574
cg00009666_BC21,4.230609105583809,0.8458209825482593
cg16252905_TC21,0.5207923236543689,0.8463457324089625
cg13395069_BC21,-3.4711110880587026,0.8477147676565585
cg09792712_BC21,0.9334924538723647,0.8484243895075552
cg05095110_TC21,5.042751949525192,0.851336044821634
cg11200797_BC11,-0.5348704010420148,0.8521702866126438
cg22627753_TC21,-0.8082439105903899,0.8525528050479685
cg09555360_BC21,-2.8584952159566064,0.8537152114263575
cg23259694_TC11,-0.7233696642528884,0.8569392506579239
cg19925558_TC21,-3.6820150435112953,0.8585936168906367
cg14248627_BC21,2.419747600371256,0.8596832752943999
cg08090385_BC21,2.458714571342083,0.8600835924476258
cg04098194_TC21,-6.060836157543936,0.860226515086445
cg02224920_TC21,4.140653850766291,0.8606195879290155
cg07146103_TC21,1.1468231426419042,0.8614815341237981
cg19834486_TC11,-3.5313930811456182,0.864955630796224
cg02913364_TC21,-3.7278607285746386,0.8658311130416094
cg16968662_TC21,-1.0356762777660729,0.8664477476742838
cg00478379_TC21,-3.169725042928448,0.8691577810404066
cg25625296_TC21,-0.6764073505944851,0.8691882934710411
cg19758750_TC21,-1.424388749221125,0.8724162879807885
cg19862782_BC21,0.5851284015754787,0.8725132692402553
cg22125623_TC11,3.617046839174681,0.8737956130748099
cg06443533_BC11,-1.6097620782619289,0.8739349678220748
cg13100600_BC21,0.39412527865752095,0.8746286872411577
cg20705390_TC21,0.29738168213803057,0.8746430925982753
cg04719903_TC11,-2.3845053280978243,0.876415239761485
cg02852398_TC21,-4.796423443880754,0.8771019131414499
cg06097659_TC11,-3.912106697459454,0.8778687975912814
cg15822328_TC21,2.8083199850908325,0.8784949537641727
cg15574137_TC21,-1.1693881557893504,0.880581754223966
cg21407818_TC21,1.076745926816445,0.883041190468681
cg05041517_TC21,-0.6979044976515236,0.8832403748840003
cg24517686_TC21,2.39436444665033,0.8843995542801497
cg02852923_TC21,0.8721516424903969,0.8848991291720885
cg19933051_TC21,2.183555465621116,0.8860637402443942
cg19945840_TC21,-0.4420234396828533,0.8867641970776359
cg01937247_BC21,0.7507667991828281,0.8886027145862585
cg23731742_BC11,-0.5375201731176232,0.888986722634682
cg18977839_TC21,2.3014200463258114,0.8891779078565828
cg11407801_TC21,0.45600246139209955,0.8925463847449127
cg04311266_BC11,-1.439682288149323,0.8932787035090775
cg13713718_TC11,1.251381318220989,0.8958749830333128
cg00262415_BC21,-2.348885366706124,0.8973998336623894
cg06819605_TC11,2.936147938828875,0.9052261569600633
cg22583825_BC21,0.4888247036697098,0.9053135625389174
cg15868629_BC11,4.968181298121594,0.9083039624819749
cg04972348_TC11,-5.577410781548928,0.9138616568587321
cg03003746_TC11,-0.293956873138199,0.918358225395402
cg26369180_BC21,0.5520066159600746,0.9189356412263101
cg13470499_TC21,1.944614295269264,0.9190992301108034
cg12609142_BC21,-1.6371679082395372,0.9213911013766869
cg08029603_TC21,-0.24760806736234306,0.9218241106575992
cg11235921_TC11,-0.5891686845323223,0.9221100207885756
cg16176300_BC21,-0.3018087948980023,0.9255993652541072
cg16995668_TC21,0.30648021411748505,0.9266190037298807
cg07147720_TC21,-2.1675573998697097,0.9280678845414823
cg15628028_BC21,-0.94542398670755,0.9284918065554233
cg13870982_BC21,0.4669760831925939,0.928910575218108
cg15736449_TC21,0.38386735707177916,0.929073632450176
cg16266669_TC11,-0.47764658610297417,0.9312726725037024
cg10720997_TC11,-0.6358861439797389,0.9330324235064773
cg08706355_BC21,1.0508993587298026,0.9359174425654331
cg10309261_BC21,2.165248612713488,0.9360058721813452
cg11727921_BC21,2.0100292209982467,0.9381459108706556
cg04485075_TC21,-1.2538037322412772,0.9394670383153159
cg21288685_BC21,-0.232503216951122,0.9401983554214146
cg10146935_TC11,-2.6832317263970236,0.9421004324119888
cg02709725_TC21,-0.25211259650842954,0.9515105280594522
cg16034521_TC11,0.2268016676176424,0.9523784319619989
cg05652547_BC21,1.160150640809547,0.9546860610298301
cg09363892_TC21,-0.6772014201821179,0.9548924703754258
cg22482746_TC11,3.0057085313288243,0.9550818887905445
cg00023943_BC21,0.2001089069946576,0.9555426517066609
cg13219080_TC21,-1.1122533534517776,0.9564947705691191
cg20341253_TC11,-2.2036764734196255,0.9583799918116014
cg17153432_TC11,0.518447840539914,0.958962240454194
cg09166659_BC11,0.36625959649657164,0.9606335160990241
cg17084044_BC21,0.8732985774621369,0.9652488255737922
cg02245706_BC21,-0.434373053947864,0.9706399383989534
cg12663811_BC21,-0.8460964738095929,0.9720674013312046
cg15469001_TC21,-0.14750882184036104,0.9727829678062608
cg00008631_TC21,0.784052258507338,0.9738833371825187
cg04672450_TC21,0.8924692582690525,0.9759116636564917
cg01768082_TC21,-0.11753639815614438,0.9766918194410574
cg26405545_BC21,-0.0879568392752077,0.9772416042786854
cg17712416_TC11,-0.10327775057307664,0.9817370727187295
cg13897241_BC21,-0.051517366692018104,0.9823782556815123
cg06036236_TC21,0.0767711312902699,0.9852507398436999
cg12445832_BC21,-0.044732768559602454,0.9854443579173748
cg03269716_BC21,-0.038757057495515265,0.9854537710386189
cg22416074_TC21,0.17377263967626327,0.9907353418694683
cg23956473_TC21,-0.3360290307692339,0.9915211465725691
cg06038049_TC11,0.06435140382125046,0.9979266478700343
cg24004483_TC11,-0.008054771748814514,0.9982458950582671
cg18019572_TC21,-0.05751654034039331,0.9982991613778663
cg11847126_BC21,0.022776409152565617,0.9983789584129468
cg00918900_BC21,-0.03591673701531786,0.9987212335420794
